taxonID,vernacularName,identifier,source,language,,,,,,,,,,,,,,,
wfo-0000749748,Bridges’ triteleia,7571F0C8-5327-4CF9-8C5F-CDB89E33B11A,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000749730,San Clemente Island triteleia,0EA965CC-0C11-4FF5-A5BA-2AADD4C08091,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000749784,Yellow triteleia,D248B3BA-DC63-4D15-BE92-738EF4A0BE0A,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000749979,Dudley’s triteleia,68800ACC-0DA2-4D69-BA7E-A990154C7B8C,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000749991,"Henderson’s triteleia, yellow tiger-lily",2FFB082A-F009-4A52-A435-BC86209D5F68,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000749855,"White brodiaea, fool’s onion, hyacinth brodiaea, wild hyacinth",44597F80-D225-4782-9731-A5E0E94B9B5B,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000749553,Yellow-brodiaea,8B31A52F-046E-4B68-9268-7A754D74F9C5,,,,,,,,,,,,,,2004-05-21,,,2003-06-12
wfo-0000749886,"Ithuriel’s spear, grass nut, common triteleia",6D8130BB-C403-4F9A-A5BB-3FC878C3EAB2,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000749908,"Lemmon’s triteleia, Oak Creek triteleia",4FC40324-FC39-480C-90CE-657FA5B4C758,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000749984,Lilac-flowered wild hyacinth,C0CEF2C4-453F-4731-93A3-FA4A2087C871,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000750103,Coast Range triteleia,5038D35B-279C-4684-99FB-2C772F03C09A,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000750117,Mountain triteleia,DDCC6FE0-3FA3-4DBF-A683-A3EEF5F3DAF1,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000750134,Long-rayed brodiaea,C5690A84-D917-4DC8-B186-D33CBF924E5C,,,,,,,,,,,,,,2004-05-21,,,2004-05-18
wfo-0000328715,Young palm orchid,2E88E0CF-3698-4C89-8D63-B29062909662,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000746733,Wild tulip,AF8B1334-0B6A-4729-80DC-6E6087AFD066,,,,,,,,,,,,,,2004-05-21,,,2004-05-18
wfo-0000751303,Florida bellwort,3E02CAFA-1F30-466F-A1A3-EBA2980F2BAF,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000751342,Mountain bellwort,B10D90AB-8286-47B2-B5D8-252628BDBE9B,,,,,,,,,,,,,,2004-05-21,,,2004-05-18
wfo-0000331420,Worm vine,C2FFCDE3-CE0C-4761-A010-B761DBCFCF52,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000331447,"Leafless vanilla, Mrs. Lott’s vanilla",2C02C6AC-242C-47E2-BA01-E66AB8023920,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000331526,"Leafy vanilla, oblong-leaved vanilla",044EF62C-E7CF-4E82-92BD-47A93B59DC41,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000331533,"Vanilla, commercial vanilla, vanilla vine",C2C9982D-1882-4512-AFBB-9745BA068DE6,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000751689,Californian false hellebore,B907593F-234B-4FA5-B6B2-63B4C9ACAAD8,,,,,,,,,,,,,,2004-05-21,,,2003-06-12
wfo-0000751686,Fringed false hellebore,A95CD4DF-0760-452C-81DD-0D44DC55CD01,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000751691,Siskiyou false hellebore,976DCB61-4B9F-49C7-BF9B-52E108EFD763,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000751734,"American false hellebore, green false hellebore, Indian poke, vérâtre verti",A288AA20-5416-4EAB-A3ED-AA8A29FEA56A,,,,,,,,,,,,,,2004-05-21,,,2003-06-12
wfo-0000751972,"Bear-grass, squaw-grass, elk-grass, Indian-basket-grass",6F01E70E-F3E0-46A0-9D91-D734F89EC19F,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000752060,Alpine yucca,C0ACD878-0618-45C1-9A7B-CEFE6A5AA2A9,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000752232,Plains yucca,F3AD80EF-1461-47BB-88D1-1228DD88ADD4,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000752259,"Palmella, soap-tree yucca, soap-weed yucca",C9092016-E8E3-4907-839E-6A228F26D89D,,,,,,,,,,,,,,2004-05-21,,,2003-06-12
wfo-0001101439,Bristly lady's-thumb,326CAB88-B691-4953-A2F9-58E7DCF0F51E,,,,,,,,,,,,,,2005-04-06,,,2005-04-06
wfo-0000488434,"Kiss-me-over-the-garden-gate , princess-feather , renouée orientale",02C5CEA4-1922-4473-99B2-37D5A1646220,,,,,,,,,,,,,,2005-04-06,,,2005-04-06
wfo-0000488288,"Dotted smartweed, r enouée ponctuée",0162A196-8974-49F6-9579-71E430AAF206,,,,,,,,,,,,,,2005-04-06,,,2005-04-06
wfo-0000403640,Clustered or clustered green dock,35930B58-C246-4400-AD40-6FE86E8D74EB,,,,,,,,,,,,,,2005-04-06,,,2005-04-06
wfo-0000344723,Carex brun foncé,E54D68EB-A711-4726-9EFC-B0FACA0201AA,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000346001,Carex diandre,4902BA6F-0B6C-49F4-9FE7-C58FCD028684,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000346645,Carex glauque,9D19AFA0-AFBF-454C-88CD-932003D9AB90,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000348852,Carex à petite arête,995D0617-5047-4400-9D0E-C43460E297DB,,,,,,,,,,,,,,2004-05-21,,,2003-02-14
wfo-0000350327,Carex faux-souchet,243DE678-A8DA-4F48-AD0E-211BA7B70E60,,,,,,,,,,,,,,2004-05-21,,,2004-05-18
wfo-0000371697,Variable flatsedge,FB323E9B-CEE9-4D90-974B-036E4AD4C000,,,,,,,,,,,,,,2004-05-21,,,2004-05-18
wfo-0000382449,Tidalmarsh flatsedge,C2A625F8-1F6A-48C2-80F8-CA66E90D37DA,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000404186,Bent spikerush,AA14CA61-0C06-432E-8642-9E84EE7C87AD,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000404908,Éléocharide à gros épi,1ED44BC7-5003-4E05-B2A8-845F02186C55,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000405846,"Few-flowered spike-rush, éléocharide à cinq fleurs",3360CC08-D912-4ADE-881E-24AA79720E43,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000415114,"White cotton-grass, linaigrette de Scheuchzer",64DA827B-F342-4301-BCA8-CC9876B07A02,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000527668,"Rough-seed bulrush, ricefield bulrush",F5DA64D4-0FBC-49A1-A2DD-8D85B213ECA6,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000528476,Triangular club-rush,B34DD197-BE65-4A4E-9826-ACE671D2C680,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000591999,Trichophore nain,75A619E2-EE72-4B38-AF58-3FBCA42937D4,,,,,,,,,,,,,,2004-05-21,,,2003-02-14
wfo-0000754248,Golden-flowered agave,15C5980E-009B-4BBF-93BB-A5E172A52EFE,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000754302,Florida agave,21B918AD-68A8-4772-9F41-6FD0B625EAF4,,,,,,,,,,,,,,2004-05-21,,,2004-03-08
wfo-0000754304,Tonto Basin agave,0FA598BA-D676-49AE-BC90-AF429F03A9AF,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0001046683,Regel agave,AF2D741A-10C1-4161-9853-095DA68E9E16,,,,,,,,,,,,,,2004-05-21,,,2003-06-12
wfo-0000754513,Lechuguilla,7C817483-6164-48DC-9A6E-D13341020930,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000754567,McKelvey agave,B6FA744C-8D91-45B5-8D02-6D5F6DC44F57,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000754601,"Murphey agave, Hohokam agave",B8614EA6-2709-416B-A92B-C0D5B6539F95,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000754604,Small agave,2050ECDD-63A1-44FA-B35B-747B273F64A9,,,,,,,,,,,,,,2004-05-21,,,2003-06-12
wfo-0000754646,Palmer agave,6CEAC33A-45DA-449F-9245-314F5DFDE484,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000754680,Phillips agave,5E69490C-CB30-4A81-B1B6-8FBBBD58C391,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000754957,"Weber agave, maguey liso",3B652AC9-3B95-450B-8A4B-2BA643725B1C,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000755339,Yellow colic-root,57FC5A3B-3350-4289-B96F-CDA7CFEC5E26,,,,,,,,,,,,,,2004-05-21,,,2003-06-12
wfo-0000787758,Propeller flower,DF9EA4D0-7385-4711-9A64-84DB13AE0D22,,,,,,,,,,,,,,2004-05-21,,,2003-06-12
wfo-0000760057,"Pink funnel-lily, small-flowered androstephium",18B47A99-E184-4B4D-BDD5-BBAFB762D801,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000760059,Blue funnel-lily,4FAE509C-86A5-4181-B739-66685DD18AFF,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000340452,Nodding-nixie,8BBEE153-1B42-4FBB-A933-473C11B46CFB,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000318376,Carter’s orchid,CCEB1B8E-6540-4FAA-BBB0-3B807DEA5F0F,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000345697,Haitian pine-pink,3748BBAA-2D4C-44BA-9EDD-E713D03318A6,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000345854,"Pine-pink, purple bletia, sharp-petaled bletia",9C52E680-CED1-49AA-9AA8-5D40BB9AAD70,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000761613,San Diego golden star,CADB79FC-DD27-4EC6-8170-EF64176FC31D,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000761614,Common golden star,6304A7CD-83A3-4908-A522-FE2F429136FF,,,,,,,,,,,,,,2004-05-21,,,2003-06-12
wfo-0000761618,Dwarf golden star,4C1883BC-2FF3-4D93-984B-E0110F47101E,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000762085,"Harvest brodiaea, elegant cluster-lily",E2F26827-6EA6-4529-B50A-6F3723244978,,,,,,,,,,,,,,2004-05-21,,,2003-06-12
wfo-0000762111,Kaweah brodiaea,AC65CDF0-BAC8-40C8-A265-236D8779C379,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000752272,"Beargrass, Great Plains yucca, soapweed yucca",BD31C61D-5B0C-412C-A8E8-25F057D34545,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000752196,Sierra Madre yucca,B8CE9E66-56CD-402D-8A4A-EBB86602E84D,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000752133,Pale yucca,86371180-01FA-43C3-9A9E-1C4A23AD190D,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000752219,Twisted-leaf yucca,10821CA6-3C84-4558-A28B-DCE3BBDCB0A5,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000771250,Mohave yucca,E6BC7609-1A1A-4B86-B8B4-8C96C610ABBD,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000752169,"Spanish dagger, palma pita",A8562B7D-37EA-48F5-A877-1CCBEFBCB812,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000752509,Citron rain-lily,80F53210-8D02-406E-8CEC-914020378C3C,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000752387,Cebolleta,12C6CD7C-F59F-4720-A69F-6D069D09F847,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000752444,Cebolleta,9C4EB227-714D-47F7-8B00-C2178E772779,,,,,,,,,,,,,,2004-05-21,,,2004-05-18
wfo-0000752419,Cebolleta,E3B44C71-EBFB-4B6A-8B19-2EF8874FDA91,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000335386,"Lawn orchid, soldier orchid",54CBC8FD-FAC2-4C6B-8BD8-3FF9727F0E9B,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000752381,Desert death camas,9D362629-1EB1-4DF8-BE2C-AB3722BCC009,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000752373,Mountain death camas; zigadène élégant,E0656B2B-11B0-497C-97CF-1E2B741AE9CA,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000752370,Fremont’s death camas,F77F460B-C37C-4CDC-8A8F-01AA3E52CA48,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000752369,Mogollon death camas,51B72A6F-8EFF-43E1-BA65-113E01AFD5BB,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000753970,Nuttall’s death camas,A1EB4A62-F95F-4EDD-9122-68FB2287456B,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000752348,"Foothill death camas, sand-corn",542F30CA-3694-41FA-9F0E-396EFFA6E0F7,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000752339,Sheathed death camas,95B842EE-CC45-4225-8491-F0470D3F843C,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000752338,Green death camas,3650EC6A-8DF3-467A-978F-10292C132A0C,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000754106,Ajo agave,AF14D5DF-61F2-444F-8A1B-6B6D9F32E3EC,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000754151,Arizona agave,CB1C515E-D232-489B-A564-D144E7586215,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000754409,Chisos agave,3BEFA1FB-FD89-439A-A711-B1BB135AD2E4,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000754120,Spreading century plant,F07343DF-F08A-4131-9326-4F3483EA8709,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000754315,Simple desert agave,9283A8A2-051B-453D-8AB8-D7D2842CCDFB,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000754659,New Mexico agave,8E126936-8C9F-4D4A-8609-DCA49EBA91D6,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000754656,Coues agave,7DF876AA-233E-4696-9CE3-09497C404971,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000754657,Huachuca agave,AC68CACE-F48A-44F8-905A-29E03D59D9F2,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000754791,Trelease agave,687B773A-31FF-4618-84EE-067F420010B5,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000754870,Fairy-ring agave,69D70ED7-226F-4C18-8277-A723E8BBF311,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000754903,Kaibab agave,20094C76-A151-42A5-BCB0-7BD7492124CE,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000754899,Ivory-spined agave,9DF804B0-A759-476F-95A7-88987EDCCAA8,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000754904,Clark Mountain agave,BAA03D64-C958-449A-986B-A5C3091EA1F9,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000761616,"Mountain golden star, inland golden star",9A6AE6DB-4A7B-4A97-922E-56B8125EDD24,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000762078,Indian valley brodiaea,AF1E75BF-C149-42E5-9666-3EF37B861BD0,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000762136,Dwarf brodiaea,6FDFA9FE-B5EF-4315-AC8F-966EA00A9A57,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000762142,Orcutt’s brodiaea,1A3FC050-D014-4226-AB7E-668AA3C79E9F,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000762144,Chinese Camp brodiaea,D6877947-C608-475B-8E4A-74B7F9EB2465,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000762169,"Star brodiaea, star-flower cluster-lily",4CA000A3-88E6-40BF-BC65-84BB0601BB3B,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000762173,Dwarf brodiaea,A16A564E-92E1-402C-B6D7-94BD5E638041,,,,,,,,,,,,,,2004-05-21,,,2003-06-12
wfo-0000575962,Rat-tail orchid,8D13CA93-E005-42B8-92C1-CC0405210EAE,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000762656,"White globe-lily, fairy lantern",7E43E89D-E33E-4DCC-847A-02BACC2883F4,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000762658,Diogenes’ lantern,C6A060F6-9A84-4E11-98E6-13C38094A955,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000762679,Catalina mariposa-lily,B7403EEF-DF9C-4960-A3B4-0CBB670B09A3,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000762674,Beavertail-grass,B21E2F59-332C-47F0-B999-328DE604132C,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0001072931,Goldenbowl mariposa-lily,7B952EF1-3341-417D-B19E-D93DCC521879,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000762693,Cox’s mariposa-lily,1FF6809E-9834-4B79-B1A0-40BB84465BC7,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000762698,Dunn’s mariposa-lily,6EE05112-DB11-434C-95C4-D77B7095716F,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000762714,Inyo County star-tulip,6133558A-1F00-487A-8761-CCBC21E54C66,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000762726,Greene’s mariposa-lily,2B430253-EE41-4A6D-B978-85A87DF1EDA6,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000762767,Single-flowered mariposa-lily,BDF3A2C6-9464-41D7-9854-5B2FCDFF8F77,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000762768,Yellow star-tulip,B03E51D6-2C91-41CB-9045-4C8573EF1A14,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000762777,Shasta star-tulip,269C69EA-6040-4AFE-B3F1-332D3DF3A40E,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000762779,Sego-lily,AD8AECFD-6E67-4B3E-8C4D-9B816A2C0F90,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000762786,San Luis mariposa-lily,03440792-072E-4361-B213-5D072F5842F2,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000762793,Panamint mariposa-lily,C6296FCD-2BE1-4B60-B622-731FA5BE58C1,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000762796,Siskiyou mariposa-lily,35FEE0DB-EE28-43E8-8107-FAFA6A0A4BEA,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000762798,Plummer’s mariposa-lily,0D329164-AA66-4C87-970A-22F4CD1BC849,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000762801,Mount Diablo fairy lantern,A36E62E7-547B-4810-B96A-0160D6213004,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000762807,Cedars fairy lantern,AA80FEC8-31B2-4817-9EDF-A584F8E928D2,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000762812,San Luis Obispo mariposa-lily,81A1CD72-88D4-4C38-9773-C7F30245513D,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000762817,Alkali mariposa-lily,61593FFF-922B-4DAE-807F-1C243663AA48,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000762822,Tiburon mariposa-lily,C1A35712-594D-4FA8-9A98-E8707627D24B,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000762823,Pussy ears,F6BE87F8-E33A-4231-A66B-91B707B55117,,,,,,,,,,,,,,2004-05-21,,,2004-05-18
wfo-0000762824,Oakland star-tulip,EA6BCC09-7D78-4242-8A63-B542AC5AFCE1,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000762826,Umpqua mariposa-lily,A57F1E8E-EEAC-4416-810E-398B2782D9F7,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000762827,Large-flowered star-tulip,466CA556-0A62-4701-BD45-A9906FE8BC48,,,,,,,,,,,,,,2004-05-21,,,2004-05-18
wfo-0000762851,"Shirley Meadows star-tulip, mariposa-lily",9DF06997-4BFD-4326-A237-F023B618EA9E,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000780121,Bearded grass-pink,28C845C7-BA9E-4BAB-9D14-5BF313C62570,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000780143,Many-flowered grass-pink,566B4097-27C5-4133-9443-730A485A9584,,,,,,,,,,,,,,2004-05-21,,,2004-05-18
wfo-0000780165,Pale grass-pink,8EABFEE6-E30A-4D1E-8385-774563CE41CC,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000788402,"Celestial-lily, Bartram’s ixia",D442D91F-D6F4-4826-89A7-0AE13173E083,,,,,,,,,,,,,,2004-05-21,,,2003-06-12
wfo-0000762867,Prairie camas,59EFA3A1-119C-493D-9A1B-8C08185580CD,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000762870,Cusick camas,F58838FB-E471-4ECD-AE15-3B2CFD3B887B,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000762877,Howell camas,E101A794-198B-4A32-A3FB-CDCEAE6E6B2E,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000762879,Leichtlin camas,4941FAA6-869E-4965-8321-9D14C0E35328,,,,,,,,,,,,,,2004-05-21,,,2003-06-12
wfo-0000795132,Leafless bentspur orchid,8C52AA92-A8B0-4BCF-B25C-65A5DC43598C,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000828852,"Phantom orchid, snow orchid",BFC1C62C-DC30-426C-89F4-A06342B90150,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000763192,Red hills soap plant,6105FBF4-1176-42E2-A2D5-369DA82E4447,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000763198,Purple amole,7B806044-5568-49A9-95DD-F33499FDAF62,,,,,,,,,,,,,,2004-05-21,,,2003-06-12
wfo-0000877989,Smaller spreading pogonia,9D64BCFE-C7C5-4077-B0F6-49122741E114,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000763726,Red clintonia,4CC40A16-4061-40AA-A348-F2FC1D735867,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000763754,"White clintonia, speckled wood-lily",DBAA4AE4-6D72-4AB1-9EB0-4BAA622AC731,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000762688,Arroyo de la Cruz mariposa-lily,6299EB44-5250-430B-B699-14B74F1C9C9D,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000773128,Palmer’s mariposa-lily,D32524DD-922B-4EB2-9D1F-80B9349544C2,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000780309,Calopogon tubéreux,38ACC68C-DE62-49A5-B1DD-90CE50DC6B75,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000788487,Montbretia,F1CCA8F2-A759-4406-90C2-39EA6B301BF6,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000935582,Cypripède mocassin,36CEBB78-5648-42B7-AC5E-347D5BAA7D58,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000935583,Small yellow lady’s-slipper,30198034-95DD-495F-9C34-DF456A8EB091,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000935585,Cypripède pubescent,6110C050-131F-4D93-997E-6F491DF5637C,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000385594,Leopard marsh orchid,3DE156D3-E6B9-4C10-870A-D5E6A490A02B,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000766898,Harper’s trout-lily,135EEC73-C8E7-4F42-9193-0045A89929E3,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000982239,Arizona crested coral-root,837915E1-BF77-481A-A076-CF169B894AD2,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0001253244,Crested coral-root,A084F925-506E-473F-90E5-DFFA1C410B26,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000773264,Leopard lily,312C9A78-3842-4895-B230-7EBA35BD1740,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000679258,Pitkin Marsh lily,3B43353B-3960-491A-BE5C-8A2822CC1132,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000679279,Vollmer’s lily,CC582857-0D73-4E64-8CDB-BAA4A676893D,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000679396,Wiggins’ lily,779F4ABE-3118-4BF5-BCD9-3403E992BE0E,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000679300,Cascade lily,C005154C-EB6F-4D9E-877A-4AC76D6C147D,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000229516,Western Heart-leaved twayblade,9CBB34B6-7C4D-448E-951C-EB5F04F173E0,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000752588,Golden alpine-lily,D3CDD8E6-47E7-45F4-B043-ECD944A281FE,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000234037,"North American white adder’s-mouth, malaxis à pédicelles courts",D7E72C17-A631-4F5F-AE18-38D110209579,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000234039,Eurasian white adder’s-mouth,7C829B23-EDA6-4556-B142-6A8A9C1711A9,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0001257713,"Florida dollar-orchid, dollar orchid",8996FBB4-A19D-4387-B776-C786EBEF9AE4,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0001253246,"Florida clamshell orchid, clam-shell orchid",EF4723A0-6805-4599-A3D7-B01C0B678B7B,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0001234924,Leafless beaked orchid,F87A49E9-05CA-4E8A-94CB-01E40E8DE9F1,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000743135,Salmon Mountains wake-robin,AD0FDBF0-5C37-4D2E-B77E-295E1E4636A4,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000746106,"Pretty face, Sierra-brodiaea",77BB984F-22B6-4045-AC57-0560F40EB791,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000746117,Cook’s triteleia,2A31EAF0-393E-4FD8-B6B4-4491644715F5,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
