taxonID,"Erect shrub to 4m. Twigs cylindrical, 3.5–5mm in diameter, scaly when young, rough with scale bases after the scales have fallen, whitish–green. Leaves in tight pseudowhorls of 6–8 together. Blade 60–100 x 30–55mm, mostly elliptic, occasionally ovate to o",type,language,Contributor,audience,rightsHolder,created,creator,source,rights,license,bibliographic_citation,url
wfo-0000399980,"Shrub or small tree, 1–10m; young shoots with an evanescent tomentum. Leaves elliptic or oblong to obovate, 5–10 x 2.7–4.2cm, 1.5–3 x as long as broad, apex rounded, apiculate, base rounded, margin sometimes ciliate with shaggy hairs near the base, lamina of upper and lower surfaces glabrous at maturity, midrib covered with a thick tomentum composed of folioliferous hairs; petioles c. 1.5cm, tomentose at first, soon glabrescent. Inflorescence lax, 5–10–flowered; rhachis 2–3mm; pedicels 13–20mm, glabrous or tomentose. Calyx c.lmm, glabrous to tomentose, lobes rounded. Corolla open–campanulate, without nectar pouches, white, sometimes suffused with pale pink, with a purple blotch and a few flecks, 25–30mm. Ovary densely rufous–tomentose to glabrous. Capsule c.20 x 6mm, curved.",morphology,English,,,Royal Botanic Garden Edinburgh,25/03/2020,Royal Botanic Garden Edinburgh,1,Attribution-NonCommercial-ShareAlike,CC BY-NC-SA,"Argent, G. (2006). Rhododendrons of subgenus Vireya. Royal Horticultural Society, London.",
wfo-0001048909,"Pedicels, calyx and ovary glabrous.",morphology,English,,,Royal Botanic Garden Edinburgh,25/03/2020,Royal Botanic Garden Edinburgh,2,Attribution-NonCommercial-ShareAlike,CC BY-NC-SA,"Chamberlain, D.F. (1982). A revision of Rhododendron. II. Subgenus Hymenanthes. Notes from the Royal Botanic Garden Edinburgh. 39:209-486.",https://doi.org/10.24823/nrbge.1982.3252
wfo-0001229391,"Shrub up to 2 m, sometimes epiphytic. Leaves 60–160(180) x 28–60 (–80) mm, elliptic or broadly obovate, rarely somewhat ovate, acute to obtuse at the apex, cuneate at the base, elepidote above, densely lepidote beneath, the surface often brownish. Inflorescence (1–)2–5(–7)–f!owered, pedicels 5–15(–20) mm, lepidote. Calyx usually deeply 5–lobed, the lobes oblong to oblong–lanceolate, margins erose, usually glabrous, (2–5–)5–12(–16) mm. Corolla white, often flushed pink or purplish, more rarely wholly pink, usually with a yellowish blotch at the base, at first narrowly funne1–campanulate, later ± funne1–campanulate, (35–)60–85(–100) mm, the tube (20–)30–50(–60) mm, densely lepidote outside, the scales conspicuous on the tube and middle of the lobes. Stamens (15–)17–25(–27), filaments glabrous or sparsely pilose towards the base. Ovary (8–)10(–12)–Iocular, densely lepidote, tapering into the style which is lepidote over most of its length. Capsule 10–20 mm, (8–)10(–12)–ridged, lepidote, ovoid–globose to oblong–cylindrical.",morphology,English,,,Royal Botanic Garden Edinburgh,25/03/2020,Royal Botanic Garden Edinburgh,2,Attribution-NonCommercial-ShareAlike,CC BY-NC-SA,"Chamberlain, D.F. (1982). A revision of Rhododendron. II. Subgenus Hymenanthes. Notes from the Royal Botanic Garden Edinburgh. 39:209-486.",https://doi.org/10.24823/nrbge.1982.3252
wfo-0001048032,"Leaves more than 40 mm broad, usually 90–150(–180) x (4O–)55–80 mm, usually ± elliptic; capsules oblong–cylindrical, abruptly rounded to almost truncate at the apex; filaments usually pubescent.",morphology,English,,,Royal Botanic Garden Edinburgh,25/03/2020,Royal Botanic Garden Edinburgh,4,Attribution-NonCommercial-ShareAlike,CC BY-NC-SA,"Cullen, J. (1980) Revision of Rhododendron. I. subgenus Rhododendron sections Rhododendron and Pogonanthum. Notes from the Royal Botanic Garden Edinburgh. 39:1-207.",https://doi.org/10.24823/nrbge.1980.3250
wfo-0001048034,"Shrub to 1.5m. Twigs rounded, distinctly brown–scaly and minutely hairy, becoming glabrescent; internodes 2–10cm. Leaves 10–14 in loose pseudowhorls. Blade 40–80 x 13–40mm, narrowly to broadly elliptic, occasionally obovate; apex broadly acute, obtuse or rounded; margin entire, slightly revolute and with a narrow cartil­aginous edge; base narrowly to broadly tapering, often decurrent; above with silvery small scales but quickly glabrescent; below with brown, more persistent impressed scales. Scales laxly arranged, rounded to weakly lobed, with a broad, striate marginal flange and a relatively large, slightly swollen centre. Mid–vein grooved and slightly raised or impressed in the proximal part, distally shallowly impressed above, slightly raised beneath and distinct to the apex; lateral veins 4–8 per side, spreading at 45–90°, moderately distinct and minutely impressed above, obscure to invisible beneath, reticulation inconspicuous. Petiole 3–8 x 1–3mm, distinctly grooved above, brown–scaly. Flower buds (see p.327) to 50 x 30mm, green or green strongly flushed with red, the outer bracts recurving but with the lateral margins strongly inrolled distally, appearing acute but slightly retuse if flattened out, with a few scales outside in the proximal ½, mainly in the central area. Inner bracts to 50 x 17mm, glabrous except for marginal scales near the apex, standing out vertically away from the bud to completely enclosing and ensheathing, ovate to elliptic with hooded apices. Pedicels 25–28 x 2–3mm, green to strongly flushed with red, especially in the proximal ½, scaly and shortly white–hairy. Inflorescence of 5–10, semi–erect to slightly hanging flowers in an open umbel. Flowers white with a greenish tinge on the tube or flushed very pale pink, without scent. Corolla 50–56 x 65–70mm; tube 30–33 x 6–8 x 16–20mm, glabrous outside, or with some short hairs near the base, hairy inside; lobes 30–36 x 23–29mm, at first semi–erect, later spreading horizontally, overlapping to c.¼, often with an irregular margin and retuse at the apex. Stamens mostly clustered in the lower 2?3 of the flower, sometimes arranged all round the mouth, exserted to c.6mm; filaments c.35mm, white with distally pointing hairs in the basal 1?3; anthers c.3 x 1mm, cream, becoming pale brown with age. Disc 10–lobed, with dense, white, erect hairs on the upper side. Ovary c.10 x 3mm, covered in short, white, slightly distally pointing hairs and pale translucent scales; style up to 25mm, glabrous except for the proximal 1–2mm which is densely hairy; stigma 3–5mm in diameter, white, 5–lobed, at first on the lower side of the mouth, rising to central position as it becomes receptive. Fruit 35–40 x 6–8mm, fusiform, often slightly curved and shallowly longitudinally grooved, green to purplish–red.",morphology,English,,,Royal Botanic Garden Edinburgh,25/03/2020,Royal Botanic Garden Edinburgh,4,Attribution-NonCommercial-ShareAlike,CC BY-NC-SA,"Cullen, J. (1980) Revision of Rhododendron. I. subgenus Rhododendron sections Rhododendron and Pogonanthum. Notes from the Royal Botanic Garden Edinburgh. 39:1-207.",https://doi.org/10.24823/nrbge.1980.3250
wfo-0000399979,"Tree, 13–18m. Leaves broadly obovate, 20–32 x 10–14(–17)cm, 1.7–2.3 x as long as broad, apex rounded, base cuneate, upper surface glabrous, lower surface with a thin but continuous, apparently bistrate indumentum, the lower layer compacted, the upper arachnoid; petioles 2–3.8cm, slightly flattened, narrowly winged, glabrous when mature. Inflorescence up to c.30–flowered; rhachis c.40mm; pedicels 8–15mm, stout, rufous–tomentose. Calyx c.lmm, rufous–tomentose, lobes triangular. Corolla 8–lobed, funne1–campanulate, rosy purple with darker nectar pouches, 45–60mm. Stamens c.16. Ovary densely rufous–tomentose. Capsule not known.",morphology,English,,,Royal Botanic Garden Edinburgh,25/03/2020,Royal Botanic Garden Edinburgh,1,Attribution-NonCommercial-ShareAlike,CC BY-NC-SA,"Argent, G. (2006). Rhododendrons of subgenus Vireya. Royal Horticultural Society, London.",
wfo-0001229358,"Shrub to 2m. Twigs 3–5mm in diameter, rounded, tips laxly scaly; internodes 6–14cm. Leaves 6–10 together in wel1–marked pseudowhorls. Blade 50–90 x 22–40mm, elliptic; apex broadly tapering, obtuse; margin slightly revolute; base broadly tapering to rounded; sub–densely minutely impressed–spotted above with age, sub–densely and persistently scaly beneath. Scales dark, marginal zone coarsely dentate; centre slightly impressed. Mid–vein weakly impressed above, strongly prominent beneath, though more slender towards the apex of the lamina; lateral veins 9–10 per side, the lower 4–5 slightly curved, upper ones straight, all branched distally and anastomosing with each other and slightly impressed above, prominent beneath; finer reticulation dense and visibly prominent beneath. Petiole 4–10 x c.1.5mm, scaly. Flower buds to 30 x 15mm, ovoid, apiculate, reddish–brown, the tips of the bracts spreading to revolute. Outermost bracts narrowly triangular, reflexed becoming rolled back, inner bracts to 20 x 13mm, ovate, broadly reflexed, apiculate densely scaly and shortly semi–appressed hairy in the distal ½ and along the midline outside, densely brown scaly and minutely patently hairy inside in the reflexed apical portion, glabrous below, densely fringed with brown scales, the innermost (floral) bracts narrowly spathulate. Bracteoles 20 x 0.5mm, linear, white with just a few scattered scales. Inflorescence of (5)12–15 mostly hori­zontal flowers in an open umbel. Pedicels 10–25 x 2mm, thickened distally, sub–densely covered with thin reddish–brown scales. Calyx c.6mm in diameter, with irregular, triangular, obtuse or acute teeth, one of them often longer (up to 2mm). Corolla 70–90 x 25–30mm, trumpet–shaped, white, or white with a pink tube, sometimes darkening to red at the base, carnation–scented; tube 70–75 x 4–5 x 6–7mm, widest (7–8mm) at about ¾ of the distance from the base, slightly curved, laxly appressed–scaly outside, inside densely retrorse hairy in the proximal part, more laxly so in the upper part; lobes 12–14 x 10–17mm, obovate to circular, irregularly undulate at the margin, reflexing to right angles, the tips slightly more, glabrous except for some scales at the sinuses or the base of the lobes, overlapping ½–¾. Stamens at first clustered tightly at the upper side, exserted 7–8mm, later more irregular and spreading; filaments linear, laxly hairy in the proximal ½, gradually less hairy to become completely glabrous distally; anthers 3.5 x 1mm, narrowly oblong, base obtuse. Disc laxly appressed hairy or almost glabrous. Ovary 9–12 x 2mm, cylindrical or elongate–conical, tapering gradually distally, densely covered with coarse white or yellowish hairs, which cover the scales; style 50–55mm, densely patently hairy proximally, laxly hairy and scaly in the middle, glabrous in the upper 1?3; stigma globose–conical, crenulate.",morphology,English,,,Royal Botanic Garden Edinburgh,25/03/2020,Royal Botanic Garden Edinburgh,2,Attribution-NonCommercial-ShareAlike,CC BY-NC-SA,"Chamberlain, D.F. (1982). A revision of Rhododendron. II. Subgenus Hymenanthes. Notes from the Royal Botanic Garden Edinburgh. 39:209-486.",https://doi.org/10.24823/nrbge.1982.3252
wfo-0000399998,"Shrub or small tree, 1.5–6.5m, usually with a wel1–defined trunk; young shoots densely rufous–tomentose. Leaves broadly oblanceolate to obovate, 10–13 x 4.5–6.3cm, 1.8–2.3 x as long as broad, apex rounded, apiculate, base ± rounded, upper surface glabrous when mature except for the tomentose midrib, rugulose; lower surface covered with a dense rufous dendroid lanate tomentum; petioles 2–2.5cm, densely tomentose. Inflorescence 7–14–flowered; rhachis c.l0mm; pedicels 10–15mm, densely tomentose. Calyx 2–3mm, tomentose. Corolla fleshy, tubular–campanulate, crimson, 40–45mm. Ovary densely rufous–tomentose. Capsule c. 12 x 8mm, persistently tomentose.",morphology,English,,,Royal Botanic Garden Edinburgh,25/03/2020,Royal Botanic Garden Edinburgh,1,Attribution-NonCommercial-ShareAlike,CC BY-NC-SA,"Argent, G. (2006). Rhododendrons of subgenus Vireya. Royal Horticultural Society, London.",
wfo-0001229608,"Shrub 1–3m; young shoots covered with adpressed flattened reddish–grey hairs. Leaves dimorphic, coriaceous; spring leaves elliptic, 2–9.5 x 1–4cm, 2–2.5 x as long as broad, apex acute, mucronulate, base cuneate, margin entire, upper surface + glabrescent, lower surface with scattered adpressed rufous hairs; summer leaves obovate, 10–40 x 5–20mm, otherwise as for spring leaves; petioles 2~4mm, densely covered with reddish strigose hairs. Inflorescence 7–12–flowered; pedicels 4–6mm, densely strigose. Calyx minute, covered with shining red–brown hairs, lobes inconspicuous. Corolla tubular–campanulate, lilac–pink, apparently without flecks, c.20mm, lobes spreading; tube c.l0mm, c.3mm wide at base, c.4mm wide below lobes, glabrous. Stamens 5, filaments glabrous. Ovary densely covered with shining rufous–brown hairs; style glabrous. Capsule ovoid, 6–8 x c.2mm, densely strigose.",morphology,English,,,Royal Botanic Garden Edinburgh,25/03/2020,Royal Botanic Garden Edinburgh,2,Attribution-NonCommercial-ShareAlike,CC BY-NC-SA,"Chamberlain, D.F. (1982). A revision of Rhododendron. II. Subgenus Hymenanthes. Notes from the Royal Botanic Garden Edinburgh. 39:209-486.",https://doi.org/10.24823/nrbge.1982.3252
wfo-0001047941,Leaves 4–5.5 x 1.5–1.8cm; corolla tube c.2mm at base,morphology,English,,,Royal Botanic Garden Edinburgh,25/03/2020,Royal Botanic Garden Edinburgh,3,Attribution-NonCommercial-ShareAlike,CC BY-NC-SA,"Chamberlain, D.F. & Rae, S.J. (1990). A revision of Rhododendron. IV. Subgenus Tustsusi. Edinburgh Journal of Botany. 47(2) 89-200.",https://doi.org/10.1017/S096042860000319X
wfo-0001239132,"Shrub or small tree, 1–3m; young shoots at first covered with adpressed yellowish hairs, becoming glabrous and grey. Leaves deciduous, ovate–lanceolate, sometimes broadly ovate, 3–7.5 x 2–4.5cm, apex acute, upper surface dark green, lower surface pale; petioles 5–~20mm, glabrous. Inflorescence 1–2–flowered, flowers appearing before leaves; pedicels 5–8mm, enclosed by bud scales, villose. Calyx minute, covered with grey/yellowish adpressed hairs. Corolla funnelform, 25–30mm, rose–purple, upper lobe spotted, 20–25mm, oblong. Stamens 10, equal, glabrous. Ovary yellowish–grey–villose; style glabrous. Capsule c.10mm, cylindric, villose",morphology,English,,,Royal Botanic Garden Edinburgh,25/03/2020,Royal Botanic Garden Edinburgh,3,Attribution-NonCommercial-ShareAlike,CC BY-NC-SA,"Chamberlain, D.F. & Rae, S.J. (1990). A revision of Rhododendron. IV. Subgenus Tustsusi. Edinburgh Journal of Botany. 47(2) 89-200.",https://doi.org/10.1017/S096042860000319X
wfo-0001048927,"Much–branched shrub, 0.8–2m; young shoots usually stipitate–glandular or setose–glandular, occasionally glabrous. Leaves elliptic to obovate, 4.5–5 x 1.4–2.4cm, 2–2.3 x as long as broad, apex rounded, apiculate, base rounded, upper surface glabrous, lower surface punctulate, otherwise glabrous, occasionally with a few tufts of hairs even at maturity, glaucous; petioles 0.5–0.7 cm, with a few setulose glands or ± glabrous at maturity. Inflorescence lax, 1 –4–flowered; rhachis c.3mm; pedicels 20–30mm, glandular–setulose. Calyx 1–3mm, stipitate–glandular, lobes rounded. Corolla funne1–campanulate, pale yellow or white flushed rose, to pink, usually dark pink in bud, with or without purple flecks, c.30mm. Ovary and style–base densely stipitate–glandular. Capsule 20–25 x c.5mm, curved.",morphology,English,,,Royal Botanic Garden Edinburgh,25/03/2020,Royal Botanic Garden Edinburgh,3,Attribution-NonCommercial-ShareAlike,CC BY-NC-SA,"Chamberlain, D.F. & Rae, S.J. (1990). A revision of Rhododendron. IV. Subgenus Tustsusi. Edinburgh Journal of Botany. 47(2) 89-200.",https://doi.org/10.1017/S096042860000319X
