"taxonID","Identifier","bibliographicCitation"
"wfo-0000341038","307897","Koyama, Tetsuo M. 1967. The systematic significance of leaf structure in the tribe Sclerieae (Cyperaceae). Mem. New York Bot. Gard. 16: 46-70."
"wfo-0000339340","400187","Maguire, Bassett & Wurdack, John J. 1958. The botany of the Guayana Highland--Part III. Mem. New York Bot. Gard. 10: 1-156."
"wfo-0000337778","59075","Mori, S. A., et al. 1997. Guide to the vascular plants of central French Guiana: Part 1. Pteridophytes, gymnosperms, and monocotyledons. Mem. New York Bot. Gard. 76: 1-422."
"wfo-0000337778","59075","Mori, S. A., et al. 1997. Guide to the vascular plants of central French Guiana: Part 1. Pteridophytes, gymnosperms, and monocotyledons. Mem. New York Bot. Gard. 76: 1-422."
"wfo-0000337614","72609","Rusby, Henry H. 1927. Descriptions of New Genera and Species of Plants Collected on the Mulford Biological Exploration of the Amazon Valley 1921-1922. Mem. New York Bot. Gard. 7: 205-387."
"wfo-0000337614","72609","Rusby, Henry H. 1927. Descriptions of New Genera and Species of Plants Collected on the Mulford Biological Exploration of the Amazon Valley 1921-1922. Mem. New York Bot. Gard. 7: 205-387."
"wfo-0000337523","478228","Maguire, Bassett & Wurdack, John J. 1957. The Botany of the Guiana Highland -- Part II. Mem. New York Bot. Gard. 9 (3): 235-392."
"wfo-0000333381","72609","Rusby, Henry H. 1927. Descriptions of New Genera and Species of Plants Collected on the Mulford Biological Exploration of the Amazon Valley 1921-1922. Mem. New York Bot. Gard. 7: 205-387."
"wfo-0000312053","311963","Bunting, George S. 1960. A revision of Spathiphyllum (Araceae). Mem. New York Bot. Gard. 10: 1-54."
"wfo-0001201361","363288","Fulford, Margaret H. 1966. Manual of the leafy Hepaticae of Latin America--Part II. Mem. New York Bot. Gard. 11: 173-276."
"wfo-0000311232","357524","Maguire, Bassett. 1967. The botany of the Guayana Highland--Part VII. Mem. New York Bot. Gard. 17: 1-439."
"wfo-0000889848","59075","Mori, S. A., et al. 1997. Guide to the vascular plants of central French Guiana: Part 1. Pteridophytes, gymnosperms, and monocotyledons. Mem. New York Bot. Gard. 76: 1-422."
"wfo-0000889848","59075","Mori, S. A., et al. 1997. Guide to the vascular plants of central French Guiana: Part 1. Pteridophytes, gymnosperms, and monocotyledons. Mem. New York Bot. Gard. 76: 1-422."
"wfo-0000889847","59075","Mori, S. A., et al. 1997. Guide to the vascular plants of central French Guiana: Part 1. Pteridophytes, gymnosperms, and monocotyledons. Mem. New York Bot. Gard. 76: 1-422."
"wfo-0000889847","59075","Mori, S. A., et al. 1997. Guide to the vascular plants of central French Guiana: Part 1. Pteridophytes, gymnosperms, and monocotyledons. Mem. New York Bot. Gard. 76: 1-422."
"wfo-0000885758","59075","Mori, S. A., et al. 1997. Guide to the vascular plants of central French Guiana: Part 1. Pteridophytes, gymnosperms, and monocotyledons. Mem. New York Bot. Gard. 76: 1-422."
"wfo-0000885758","59075","Mori, S. A., et al. 1997. Guide to the vascular plants of central French Guiana: Part 1. Pteridophytes, gymnosperms, and monocotyledons. Mem. New York Bot. Gard. 76: 1-422."
"wfo-0000874617","59075","Mori, S. A., et al. 1997. Guide to the vascular plants of central French Guiana: Part 1. Pteridophytes, gymnosperms, and monocotyledons. Mem. New York Bot. Gard. 76: 1-422."
"wfo-0000874617","59075","Mori, S. A., et al. 1997. Guide to the vascular plants of central French Guiana: Part 1. Pteridophytes, gymnosperms, and monocotyledons. Mem. New York Bot. Gard. 76: 1-422."
"wfo-0000307106","400190","Maguire, Bassett & Wurdack, John J. 1964. The botany of the Guayana Highland--Part V. Mem. New York Bot. Gard. 10: 1-278."
"wfo-0000585846","59075","Mori, S. A., et al. 1997. Guide to the vascular plants of central French Guiana: Part 1. Pteridophytes, gymnosperms, and monocotyledons. Mem. New York Bot. Gard. 76: 1-422."
"wfo-0000585846","59075","Mori, S. A., et al. 1997. Guide to the vascular plants of central French Guiana: Part 1. Pteridophytes, gymnosperms, and monocotyledons. Mem. New York Bot. Gard. 76: 1-422."
"wfo-0000575464","59075","Mori, S. A., et al. 1997. Guide to the vascular plants of central French Guiana: Part 1. Pteridophytes, gymnosperms, and monocotyledons. Mem. New York Bot. Gard. 76: 1-422."
"wfo-0000575464","59075","Mori, S. A., et al. 1997. Guide to the vascular plants of central French Guiana: Part 1. Pteridophytes, gymnosperms, and monocotyledons. Mem. New York Bot. Gard. 76: 1-422."
"wfo-0000573793","59075","Mori, S. A., et al. 1997. Guide to the vascular plants of central French Guiana: Part 1. Pteridophytes, gymnosperms, and monocotyledons. Mem. New York Bot. Gard. 76: 1-422."
"wfo-0000573793","59075","Mori, S. A., et al. 1997. Guide to the vascular plants of central French Guiana: Part 1. Pteridophytes, gymnosperms, and monocotyledons. Mem. New York Bot. Gard. 76: 1-422."
"wfo-0000637618","59075","Mori, S. A., et al. 1997. Guide to the vascular plants of central French Guiana: Part 1. Pteridophytes, gymnosperms, and monocotyledons. Mem. New York Bot. Gard. 76: 1-422."
"wfo-0000637618","59075","Mori, S. A., et al. 1997. Guide to the vascular plants of central French Guiana: Part 1. Pteridophytes, gymnosperms, and monocotyledons. Mem. New York Bot. Gard. 76: 1-422."
"wfo-0000298947","357524","Maguire, Bassett. 1967. The botany of the Guayana Highland--Part VII. Mem. New York Bot. Gard. 17: 1-439."
"wfo-0000298947","357524","Maguire, Bassett. 1967. The botany of the Guayana Highland--Part VII. Mem. New York Bot. Gard. 17: 1-439."
"wfo-0000298888","357524","Maguire, Bassett. 1967. The botany of the Guayana Highland--Part VII. Mem. New York Bot. Gard. 17: 1-439."
"wfo-0000887114","59075","Mori, S. A., et al. 1997. Guide to the vascular plants of central French Guiana: Part 1. Pteridophytes, gymnosperms, and monocotyledons. Mem. New York Bot. Gard. 76: 1-422."
"wfo-0000887114","59075","Mori, S. A., et al. 1997. Guide to the vascular plants of central French Guiana: Part 1. Pteridophytes, gymnosperms, and monocotyledons. Mem. New York Bot. Gard. 76: 1-422."
"wfo-0000886109","59075","Mori, S. A., et al. 1997. Guide to the vascular plants of central French Guiana: Part 1. Pteridophytes, gymnosperms, and monocotyledons. Mem. New York Bot. Gard. 76: 1-422."
"wfo-0000886109","59075","Mori, S. A., et al. 1997. Guide to the vascular plants of central French Guiana: Part 1. Pteridophytes, gymnosperms, and monocotyledons. Mem. New York Bot. Gard. 76: 1-422."
"wfo-0000890881","59075","Mori, S. A., et al. 1997. Guide to the vascular plants of central French Guiana: Part 1. Pteridophytes, gymnosperms, and monocotyledons. Mem. New York Bot. Gard. 76: 1-422."
"wfo-0000890881","59075","Mori, S. A., et al. 1997. Guide to the vascular plants of central French Guiana: Part 1. Pteridophytes, gymnosperms, and monocotyledons. Mem. New York Bot. Gard. 76: 1-422."
"wfo-0000889870","59075","Mori, S. A., et al. 1997. Guide to the vascular plants of central French Guiana: Part 1. Pteridophytes, gymnosperms, and monocotyledons. Mem. New York Bot. Gard. 76: 1-422."
"wfo-0000889870","59075","Mori, S. A., et al. 1997. Guide to the vascular plants of central French Guiana: Part 1. Pteridophytes, gymnosperms, and monocotyledons. Mem. New York Bot. Gard. 76: 1-422."
"wfo-0000297588","357524","Maguire, Bassett. 1967. The botany of the Guayana Highland--Part VII. Mem. New York Bot. Gard. 17: 1-439."
"wfo-0000886289","59075","Mori, S. A., et al. 1997. Guide to the vascular plants of central French Guiana: Part 1. Pteridophytes, gymnosperms, and monocotyledons. Mem. New York Bot. Gard. 76: 1-422."
"wfo-0000886289","59075","Mori, S. A., et al. 1997. Guide to the vascular plants of central French Guiana: Part 1. Pteridophytes, gymnosperms, and monocotyledons. Mem. New York Bot. Gard. 76: 1-422."
"wfo-0001112371","59075","Mori, S. A., et al. 1997. Guide to the vascular plants of central French Guiana: Part 1. Pteridophytes, gymnosperms, and monocotyledons. Mem. New York Bot. Gard. 76: 1-422."
"wfo-0001112371","59075","Mori, S. A., et al. 1997. Guide to the vascular plants of central French Guiana: Part 1. Pteridophytes, gymnosperms, and monocotyledons. Mem. New York Bot. Gard. 76: 1-422."
"wfo-0000296741","357524","Maguire, Bassett. 1967. The botany of the Guayana Highland--Part VII. Mem. New York Bot. Gard. 17: 1-439."
"wfo-0000296741","357524","Maguire, Bassett. 1967. The botany of the Guayana Highland--Part VII. Mem. New York Bot. Gard. 17: 1-439."
"wfo-0000740173","59075","Mori, S. A., et al. 1997. Guide to the vascular plants of central French Guiana: Part 1. Pteridophytes, gymnosperms, and monocotyledons. Mem. New York Bot. Gard. 76: 1-422."
"wfo-0000740173","59075","Mori, S. A., et al. 1997. Guide to the vascular plants of central French Guiana: Part 1. Pteridophytes, gymnosperms, and monocotyledons. Mem. New York Bot. Gard. 76: 1-422."
"wfo-0000587771","59075","Mori, S. A., et al. 1997. Guide to the vascular plants of central French Guiana: Part 1. Pteridophytes, gymnosperms, and monocotyledons. Mem. New York Bot. Gard. 76: 1-422."
"wfo-0000587771","59075","Mori, S. A., et al. 1997. Guide to the vascular plants of central French Guiana: Part 1. Pteridophytes, gymnosperms, and monocotyledons. Mem. New York Bot. Gard. 76: 1-422."
"wfo-0000888635","59075","Mori, S. A., et al. 1997. Guide to the vascular plants of central French Guiana: Part 1. Pteridophytes, gymnosperms, and monocotyledons. Mem. New York Bot. Gard. 76: 1-422."
"wfo-0000888635","59075","Mori, S. A., et al. 1997. Guide to the vascular plants of central French Guiana: Part 1. Pteridophytes, gymnosperms, and monocotyledons. Mem. New York Bot. Gard. 76: 1-422."
"wfo-0000888144","59075","Mori, S. A., et al. 1997. Guide to the vascular plants of central French Guiana: Part 1. Pteridophytes, gymnosperms, and monocotyledons. Mem. New York Bot. Gard. 76: 1-422."
"wfo-0000888144","59075","Mori, S. A., et al. 1997. Guide to the vascular plants of central French Guiana: Part 1. Pteridophytes, gymnosperms, and monocotyledons. Mem. New York Bot. Gard. 76: 1-422."
"wfo-0000290764","400187","Maguire, Bassett & Wurdack, John J. 1958. The botany of the Guayana Highland--Part III. Mem. New York Bot. Gard. 10: 1-156."
"wfo-0000290764","400187","Maguire, Bassett & Wurdack, John J. 1958. The botany of the Guayana Highland--Part III. Mem. New York Bot. Gard. 10: 1-156."
"wfo-0000290699","400187","Maguire, Bassett & Wurdack, John J. 1958. The botany of the Guayana Highland--Part III. Mem. New York Bot. Gard. 10: 1-156."
"wfo-0000290699","400187","Maguire, Bassett & Wurdack, John J. 1958. The botany of the Guayana Highland--Part III. Mem. New York Bot. Gard. 10: 1-156."
"wfo-0000877545","59075","Mori, S. A., et al. 1997. Guide to the vascular plants of central French Guiana: Part 1. Pteridophytes, gymnosperms, and monocotyledons. Mem. New York Bot. Gard. 76: 1-422."
"wfo-0000877545","59075","Mori, S. A., et al. 1997. Guide to the vascular plants of central French Guiana: Part 1. Pteridophytes, gymnosperms, and monocotyledons. Mem. New York Bot. Gard. 76: 1-422."
"wfo-0000881899","59075","Mori, S. A., et al. 1997. Guide to the vascular plants of central French Guiana: Part 1. Pteridophytes, gymnosperms, and monocotyledons. Mem. New York Bot. Gard. 76: 1-422."
"wfo-0000881899","59075","Mori, S. A., et al. 1997. Guide to the vascular plants of central French Guiana: Part 1. Pteridophytes, gymnosperms, and monocotyledons. Mem. New York Bot. Gard. 76: 1-422."
"wfo-0001112680","59075","Mori, S. A., et al. 1997. Guide to the vascular plants of central French Guiana: Part 1. Pteridophytes, gymnosperms, and monocotyledons. Mem. New York Bot. Gard. 76: 1-422."
"wfo-0001112680","59075","Mori, S. A., et al. 1997. Guide to the vascular plants of central French Guiana: Part 1. Pteridophytes, gymnosperms, and monocotyledons. Mem. New York Bot. Gard. 76: 1-422."
"wfo-0000881876","59075","Mori, S. A., et al. 1997. Guide to the vascular plants of central French Guiana: Part 1. Pteridophytes, gymnosperms, and monocotyledons. Mem. New York Bot. Gard. 76: 1-422."
"wfo-0000881876","59075","Mori, S. A., et al. 1997. Guide to the vascular plants of central French Guiana: Part 1. Pteridophytes, gymnosperms, and monocotyledons. Mem. New York Bot. Gard. 76: 1-422."
"wfo-0000950714","59075","Mori, S. A., et al. 1997. Guide to the vascular plants of central French Guiana: Part 1. Pteridophytes, gymnosperms, and monocotyledons. Mem. New York Bot. Gard. 76: 1-422."
"wfo-0000950714","59075","Mori, S. A., et al. 1997. Guide to the vascular plants of central French Guiana: Part 1. Pteridophytes, gymnosperms, and monocotyledons. Mem. New York Bot. Gard. 76: 1-422."
"wfo-0000890883","59075","Mori, S. A., et al. 1997. Guide to the vascular plants of central French Guiana: Part 1. Pteridophytes, gymnosperms, and monocotyledons. Mem. New York Bot. Gard. 76: 1-422."
"wfo-0000890883","59075","Mori, S. A., et al. 1997. Guide to the vascular plants of central French Guiana: Part 1. Pteridophytes, gymnosperms, and monocotyledons. Mem. New York Bot. Gard. 76: 1-422."
"wfo-0000237398","59075","Mori, S. A., et al. 1997. Guide to the vascular plants of central French Guiana: Part 1. Pteridophytes, gymnosperms, and monocotyledons. Mem. New York Bot. Gard. 76: 1-422."
"wfo-0000739009","59075","Mori, S. A., et al. 1997. Guide to the vascular plants of central French Guiana: Part 1. Pteridophytes, gymnosperms, and monocotyledons. Mem. New York Bot. Gard. 76: 1-422."
"wfo-0000739009","59075","Mori, S. A., et al. 1997. Guide to the vascular plants of central French Guiana: Part 1. Pteridophytes, gymnosperms, and monocotyledons. Mem. New York Bot. Gard. 76: 1-422."
"wfo-0000884884","59075","Mori, S. A., et al. 1997. Guide to the vascular plants of central French Guiana: Part 1. Pteridophytes, gymnosperms, and monocotyledons. Mem. New York Bot. Gard. 76: 1-422."
"wfo-0000884884","59075","Mori, S. A., et al. 1997. Guide to the vascular plants of central French Guiana: Part 1. Pteridophytes, gymnosperms, and monocotyledons. Mem. New York Bot. Gard. 76: 1-422."
"wfo-0000611917","59075","Mori, S. A., et al. 1997. Guide to the vascular plants of central French Guiana: Part 1. Pteridophytes, gymnosperms, and monocotyledons. Mem. New York Bot. Gard. 76: 1-422."
"wfo-0000611917","59075","Mori, S. A., et al. 1997. Guide to the vascular plants of central French Guiana: Part 1. Pteridophytes, gymnosperms, and monocotyledons. Mem. New York Bot. Gard. 76: 1-422."
"wfo-0000218472","357524","Maguire, Bassett. 1967. The botany of the Guayana Highland--Part VII. Mem. New York Bot. Gard. 17: 1-439."
"wfo-0001148239","90699","Buck, William R. 1998. Pleurocarpous mosses of the West Indies. Mem. New York Bot. Gard. 82: 1-400."
"wfo-0001121562","477432","Mickel, John T. & Beitel, Joseph M. 1988. Pteridophyte Flora of Oaxaca, Mexico. Mem. New York Bot. Gard. 46: 1-580."
"wfo-0001121562","477432","Mickel, John T. & Beitel, Joseph M. 1988. Pteridophyte Flora of Oaxaca, Mexico. Mem. New York Bot. Gard. 46: 1-580."
"wfo-0000608377","59075","Mori, S. A., et al. 1997. Guide to the vascular plants of central French Guiana: Part 1. Pteridophytes, gymnosperms, and monocotyledons. Mem. New York Bot. Gard. 76: 1-422."
"wfo-0000608377","59075","Mori, S. A., et al. 1997. Guide to the vascular plants of central French Guiana: Part 1. Pteridophytes, gymnosperms, and monocotyledons. Mem. New York Bot. Gard. 76: 1-422."
"wfo-0000272078","357524","Maguire, Bassett. 1967. The botany of the Guayana Highland--Part VII. Mem. New York Bot. Gard. 17: 1-439."
"wfo-0000272078","357524","Maguire, Bassett. 1967. The botany of the Guayana Highland--Part VII. Mem. New York Bot. Gard. 17: 1-439."
"wfo-0000271930","357524","Maguire, Bassett. 1967. The botany of the Guayana Highland--Part VII. Mem. New York Bot. Gard. 17: 1-439."
"wfo-0000271930","357524","Maguire, Bassett. 1967. The botany of the Guayana Highland--Part VII. Mem. New York Bot. Gard. 17: 1-439."
"wfo-0000886477","59075","Mori, S. A., et al. 1997. Guide to the vascular plants of central French Guiana: Part 1. Pteridophytes, gymnosperms, and monocotyledons. Mem. New York Bot. Gard. 76: 1-422."
"wfo-0000886477","59075","Mori, S. A., et al. 1997. Guide to the vascular plants of central French Guiana: Part 1. Pteridophytes, gymnosperms, and monocotyledons. Mem. New York Bot. Gard. 76: 1-422."
"wfo-0000271442","357524","Maguire, Bassett. 1967. The botany of the Guayana Highland--Part VII. Mem. New York Bot. Gard. 17: 1-439."
"wfo-0000271442","357524","Maguire, Bassett. 1967. The botany of the Guayana Highland--Part VII. Mem. New York Bot. Gard. 17: 1-439."
"wfo-0000270862","357524","Maguire, Bassett. 1967. The botany of the Guayana Highland--Part VII. Mem. New York Bot. Gard. 17: 1-439."
"wfo-0000270862","357524","Maguire, Bassett. 1967. The botany of the Guayana Highland--Part VII. Mem. New York Bot. Gard. 17: 1-439."
"wfo-0000270608","357524","Maguire, Bassett. 1967. The botany of the Guayana Highland--Part VII. Mem. New York Bot. Gard. 17: 1-439."
"wfo-0000270608","357524","Maguire, Bassett. 1967. The botany of the Guayana Highland--Part VII. Mem. New York Bot. Gard. 17: 1-439."
"wfo-0000270603","357524","Maguire, Bassett. 1967. The botany of the Guayana Highland--Part VII. Mem. New York Bot. Gard. 17: 1-439."
"wfo-0000270603","357524","Maguire, Bassett. 1967. The botany of the Guayana Highland--Part VII. Mem. New York Bot. Gard. 17: 1-439."
"wfo-0000972350","59075","Mori, S. A., et al. 1997. Guide to the vascular plants of central French Guiana: Part 1. Pteridophytes, gymnosperms, and monocotyledons. Mem. New York Bot. Gard. 76: 1-422."
