WFOID,vernacularName,taxon,identifier,preferredName,source,language,countryCode,uri
wfo-0000979153,Magairlín na móna,Hammarbya paludosa,1795,1,,ga,IE,
wfo-0000979153,Magairlín an churraigh,Hammarbya paludosa,1796,0,,ga,IE,
wfo-0000979153,Magairlín an chorraigh,Hammarbya paludosa,1797,0,,ga,IE,
wfo-0000979730,Eidhneán,Hedera helix,1800,1,,ga,IE,
wfo-0000979730,Feidhneán,Hedera helix,1801,0,,ga,IE,
wfo-0000979730,Eidheann,Hedera helix,1802,0,,ga,IE,
wfo-0000979730,Faithlah,Hedera helix,1803,0,,ga,IE,
wfo-0000979730,Aighneann,Hedera helix,1804,0,,ga,IE,
wfo-0000979730,Gort,Hedera helix,1805,0,,ga,IE,
wfo-0000979730,Ialluin,Hedera helix,1806,0,,ga,IE,
wfo-0000979730,Iadh-shlat,Hedera helix,1807,0,,ga,IE,
wfo-0000979730,Gath,Hedera helix,1808,0,,ga,IE,
wfo-0000979730,Íodha,Hedera helix,1809,0,,ga,IE,
wfo-0000979730,Aidhneán,Hedera helix,1810,0,,ga,IE,
wfo-0000717621,Grianrós,Helianthemum nummularium,1812,1,,ga,IE,
wfo-0000717639,Grianrós liath,Helianthemum oelandicum subsp. piloselloides,1814,1,,ga,IE,
wfo-0000717639,Plúr na gréine,Helianthemum oelandicum subsp. piloselloides,1815,0,,ga,IE,
wfo-0000717639,Rós na carraige,Helianthemum oelandicum subsp. piloselloides,1816,0,,ga,IE,
wfo-0000720133,Feabhrán capaill,Heracleum mantegazzianum,1818,1,,ga,IE,
wfo-0000720133,Ollfheabhrán,Heracleum mantegazzianum,1819,0,,ga,IE,
wfo-0000720220,Feabhrán,Heracleum sphondylium,1828,1,,ga,IE,
wfo-0000720220,Amhrán,Heracleum sphondylium,1829,0,,ga,IE,
wfo-0000720220,Odharán,Heracleum sphondylium,1830,0,,ga,IE,
wfo-0000720220,Faidhf na mada í,Heracleum sphondylium,1831,0,,ga,IE,
wfo-0000720220,Gleorán,Heracleum sphondylium,1832,0,,ga,IE,
wfo-0000720220,Odhrán,Heracleum sphondylium,1833,0,,ga,IE,
wfo-0000720220,Pleascán,Heracleum sphondylium,1834,0,,ga,IE,
wfo-0000720220,Faidhf,Heracleum sphondylium,1835,0,,ga,IE,
wfo-0000720220,Pléascán mór,Heracleum sphondylium,1836,0,,ga,IE,
wfo-0000720220,Feabhránach,Heracleum sphondylium,1837,0,,ga,IE,
wfo-0000720220,Odhránach,Heracleum sphondylium,1838,0,,ga,IE,
wfo-0000720220,Pléasgán,Heracleum sphondylium,1839,0,,ga,IE,
wfo-0000720220,Fuarán,Heracleum sphondylium,1840,0,,ga,IE,
wfo-0000720220,Siurán,Heracleum sphondylium,1841,0,,ga,IE,
wfo-0000720220,Uaran,Heracleum sphondylium,1842,0,,ga,IE,
wfo-0000874338,Féar Muire,Hierochloe odorata,1845,1,,ga,IE,
wfo-0000723743,Draighean mara,Hippophae rhamnoides,1848,1,,ga,IE,
wfo-0000723768,Colgrach,Hippuris vulgaris,1850,1,,ga,IE,
wfo-0000723768,Cáití collagán,Hippuris vulgaris,1851,0,,ga,IE,
wfo-0000723768,Brobh i dtóin,Hippuris vulgaris,1852,0,,ga,IE,
wfo-0000874509,Féar an chinn bháin,Holcus lanatus,1854,1,,ga,IE,
wfo-0000874509,Minfheur fadchalgach,Holcus lanatus,1855,0,,ga,IE,
wfo-0000874509,Minfhér birchalgach,Holcus lanatus,1856,0,,ga,IE,
wfo-0000874519,Mínfhéar reatha,Holcus mollis,1858,1,,ga,IE,
wfo-0000874519,Minfheur birchalgach,Holcus mollis,1859,0,,ga,IE,
wfo-0000874519,Minfhér fadchalgach,Holcus mollis,1860,0,,ga,IE,
wfo-0000724435,Gaineamhlus mara,Honckenya peploides,1862,1,,ga,IE,
wfo-0000724435,Lus na gainimhe,Honckenya peploides,1863,0,,ga,IE,
wfo-0000874641,Eorna choille,Hordelymus europaeus,1865,1,,ga,IE,
wfo-0000874893,Cuiseogach fhionn,Hordeum murinum,1867,1,,ga,IE,
wfo-0000874893,Eorna balla,Hordeum murinum,1868,0,,ga,IE,
wfo-0000874994,Eorna mhóinéir,Hordeum secalinum,1870,1,,ga,IE,
wfo-0000874994,Eorna leana,Hordeum secalinum,1871,0,,ga,IE,
wfo-0000874994,Eorna léna,Hordeum secalinum,1872,0,,ga,IE,
wfo-0000874994,Eorna mara,Hordeum secalinum,1873,0,,ga,IE,
wfo-0000725040,Cleiteán uisce,Hottonia palustris,1875,1,,ga,IE,
wfo-0000725866,Hopa,Humulus lupulus,1877,1,,ga,IE,
wfo-0000725866,Sail-bhraich,Humulus lupulus,1878,0,,ga,IE,
wfo-0000725866,Lionnluibh,Humulus lupulus,1879,0,,ga,IE,
wfo-0000725866,Seanbhlus,Humulus lupulus,1880,0,,ga,IE,
wfo-0000725866,Lus an leanna,Humulus lupulus,1881,0,,ga,IE,
wfo-0000725866,Brach (-aiche),Humulus lupulus,1882,0,,ga,IE,
wfo-0000664295,Coinnle corra,Hyacinthoides non-scripta,1888,1,,ga,IE,
wfo-0000664295,Bugha,Hyacinthoides non-scripta,1889,0,,ga,IE,
wfo-0000664295,Butha muc,Hyacinthoides non-scripta,1890,0,,ga,IE,
wfo-0000664295,Fuath muice,Hyacinthoides non-scripta,1891,0,,ga,IE,
wfo-0000664295,Connle corra,Hyacinthoides non-scripta,1892,0,,ga,IE,
wfo-0000664295,Bú muc,Hyacinthoides non-scripta,1893,0,,ga,IE,
wfo-0000664295,Cloigín gorm,Hyacinthoides non-scripta,1894,0,,ga,IE,
wfo-0000664295,Coinnle coradh,Hyacinthoides non-scripta,1895,0,,ga,IE,
wfo-0000769366,Ilphéistein fáinneach,Hydrilla verticillata,1898,1,,ga,IE,
wfo-0000769381,Greim an loscáin,Hydrocharis morsus-ranae,1900,1,,ga,IE,
wfo-0000769381,Lus loscáin,Hydrocharis morsus-ranae,1901,0,,ga,IE,
wfo-0000769381,Bior-rós,Hydrocharis morsus-ranae,1902,0,,ga,IE,
wfo-0000726631,Lus na pingine,Hydrocotyle vulgaris,1905,1,,ga,IE,
wfo-0000726631,Lus pingne,Hydrocotyle vulgaris,1906,0,,ga,IE,
wfo-0000726631,Lus na pinginne curraigh,Hydrocotyle vulgaris,1907,0,,ga,IE,
wfo-0001021850,Gafann,Hyoscyamus niger,1909,1,,ga,IE,
wfo-0001021850,Bainne cích na n-éan,Hyoscyamus niger,1910,0,,ga,IE,
wfo-0001021850,Caoch na gcearc,Hyoscyamus niger,1911,0,,ga,IE,
wfo-0001021850,Deódha gafann,Hyoscyamus niger,1912,0,,ga,IE,
wfo-0001021850,Crann gafainn,Hyoscyamus niger,1913,0,,ga,IE,
wfo-0001021850,Beann mhear,Hyoscyamus niger,1914,0,,ga,IE,
wfo-0001021850,Deodha,Hyoscyamus niger,1915,0,,ga,IE,
wfo-0000727341,Meas torc allta,Hypericum androsaemum,1917,1,,ga,IE,
wfo-0000727341,Úlla an mhadaruaidh,Hypericum androsaemum,1918,0,,ga,IE,
wfo-0000727341,Súile an mhadaruaidh,Hypericum androsaemum,1919,0,,ga,IE,
wfo-0000727341,Meastuirc allta,Hypericum androsaemum,1920,0,,ga,IE,
wfo-0000727341,Meas allaidh,Hypericum androsaemum,1921,0,,ga,IE,
wfo-0001295682,Beathnua gaelach,Hypericum canadense,1923,1,,ga,IE,
wfo-0000727591,Luibh na chiorraithe,Hypericum elodes,1926,1,,ga,IE,
wfo-0000727591,Luibh an choirithe,Hypericum elodes,1927,0,,ga,IE,
wfo-0000727591,Luibh eoin an uisce,Hypericum elodes,1928,0,,ga,IE,
wfo-0000727741,Lus an fhógra,Hypericum hirsutum,1930,1,,ga,IE,
wfo-0000727753,Beathnua sraoilleach,Hypericum humifusum,1932,1,,ga,IE,
wfo-0000727911,Beathnua gan smál,Hypericum maculatum,1934,1,,ga,IE,
wfo-0000728093,Lus na Maighdine Muire,Hypericum perforatum,1936,1,,ga,IE,
wfo-0000728093,Eala bhuidhe,Hypericum perforatum,1937,0,,ga,IE,
wfo-0000728167,Beathnua baineann,Hypericum pulchrum,1940,1,,ga,IE,
wfo-0000728383,Beathnua fireann,Hypericum tetrapterum,1942,1,,ga,IE,
wfo-0000005915,Cluas chait mhín,Hypochaeris glabra,1944,1,,ga,IE,
wfo-0000074809,Cluas chait,Hypochaeris radicata,1947,1,,ga,IE,
wfo-0000074809,Castarbhan,Hypochaeris radicata,1948,0,,ga,IE,
wfo-0000728695,Buíán sailí,Hypopitys monotropa,1950,1,,ga,IE,
wfo-0000729203,Cuileann,Ilex aquifolium,1952,1,,ga,IE,
wfo-0000729203,Cran-cuilin,Ilex aquifolium,1953,0,,ga,IE,
wfo-0000729203,Cuilion,Ilex aquifolium,1954,0,,ga,IE,
wfo-0000729203,Crann cuilinn,Ilex aquifolium,1955,0,,ga,IE,
wfo-0000087619,Ailleann Pheadair,Inula crithmoides,1957,1,,ga,IE,
wfo-0000087619,Geirgín,Inula crithmoides,1958,0,,ga,IE,
wfo-0000087619,Grioloigín,Inula crithmoides,1959,0,,ga,IE,
wfo-0000017853,Meacan aillinn,Inula helenium,1961,1,,ga,IE,
wfo-0000017853,Aillean,Inula helenium,1962,0,,ga,IE,
wfo-0000017853,Meacan uillean (or uilleann),Inula helenium,1963,0,,ga,IE,
wfo-0000094940,Lus gréine gaelach,Inula salicina,1965,1,,ga,IE,
wfo-0000094940,Lus dréimreach na ndeanathairtí,Inula salicina,1966,0,,ga,IE,
wfo-0000783342,Glóiriam,Iris foetidissima,1968,1,,ga,IE,
wfo-0000783754,Feileastram,Iris pseudacorus,1978,1,,ga,IE,
wfo-0000783754,Liostram,Iris pseudacorus,1979,0,,ga,IE,
wfo-0000783754,Soileastar,Iris pseudacorus,1980,0,,ga,IE,
wfo-0000783754,Curcais,Iris pseudacorus,1981,0,,ga,IE,
wfo-0000783754,Seilistrom,Iris pseudacorus,1982,0,,ga,IE,
wfo-0000783754,Seilisdear,Iris pseudacorus,1983,0,,ga,IE,
wfo-0000783754,Seilistring,Iris pseudacorus,1984,0,,ga,IE,
wfo-0000783754,Feileastar,Iris pseudacorus,1985,0,,ga,IE,
wfo-0000783754,Feileastrom,Iris pseudacorus,1986,0,,ga,IE,
wfo-0000783754,Eileastar (or Eileastrom or Eileastron),Iris pseudacorus,1987,0,,ga,IE,
wfo-0000783754,Glóiriam,Iris pseudacorus,1988,0,,ga,IE,
wfo-0000783754,Eileastram,Iris pseudacorus,1989,0,,ga,IE,
wfo-0000783754,Soileastrach,Iris pseudacorus,1990,0,,ga,IE,
wfo-0000783754,Uilliostrum,Iris pseudacorus,1991,0,,ga,IE,
wfo-0000783754,Sellistring,Iris pseudacorus,1992,0,,ga,IE,
wfo-0000783754,Illistrum,Iris pseudacorus,1993,0,,ga,IE,
wfo-0000783754,Selistrum,Iris pseudacorus,1994,0,,ga,IE,
wfo-0000783754,Dileastrum,Iris pseudacorus,1995,0,,ga,IE,
wfo-0000783754,Solastrum,Iris pseudacorus,1996,0,,ga,IE,
wfo-0000783754,Sellistroch,Iris pseudacorus,1997,0,,ga,IE,
wfo-0000732433,Glaisean,Isatis tinctoria,2000,1,,ga,IE,
wfo-0000732433,Glas lus,Isatis tinctoria,2001,0,,ga,IE,
wfo-0000732433,Glaisín,Isatis tinctoria,2002,0,,ga,IE,
wfo-0000732433,Goirmín,Isatis tinctoria,2003,0,,ga,IE,
wfo-0000732433,Vód,Isatis tinctoria,2004,0,,ga,IE,
wfo-0000448337,Crualuachair chaol,Isolepis cernua,2006,1,,ga,IE,
wfo-0000450321,Crualuachair bhiorach,Isolepis setacea,2008,1,,ga,IE,
wfo-0000813712,Sheep’s scabious,Jasione montana,2010,0,,ga,IE,
wfo-0000813712,Duán na gcaorach,Jasione montana,2011,1,,ga,IE,
wfo-0000813712,Luibh an ghalair cham,Jasione montana,2012,0,,ga,IE,
wfo-0000813712,Cab an deasáin,Jasione montana,2013,0,,ga,IE,
wfo-0000813712,Cab an ghasáin,Jasione montana,2014,0,,ga,IE,
wfo-0000813712,Dubhán na gcaorach,Jasione montana,2015,0,,ga,IE,
wfo-0000355051,Cran-gall-chno,Juglans regia,2017,1,,ga,IE,
wfo-0000355051,Gallchno,Juglans regia,2018,0,,ga,IE,
wfo-0000355051,Gallchnó,Juglans regia,2019,0,,ga,IE,
wfo-0000355051,Cnó francach,Juglans regia,2020,0,,ga,IE,
wfo-0000775706,Fiastalach,Juncus acutiflorus,2022,1,,ga,IE,
wfo-0000775706,Crocán,Juncus acutiflorus,2023,0,,ga,IE,
wfo-0000775729,Luachair bhiorach,Juncus acutus,2026,1,,ga,IE,
wfo-0000775729,Meithan,Juncus acutus,2027,0,,ga,IE,
wfo-0000775879,Lachán na ndamh,Juncus articulatus,2029,1,,ga,IE,
wfo-0000775879,Crocán,Juncus articulatus,2030,0,,ga,IE,
wfo-0000776030,Buafluachair,Juncus bufonius,2032,1,,ga,IE,
wfo-0000776091,Luachair bhleibeach,Juncus bulbosus,2034,1,,ga,IE,
wfo-0000776221,Luachair chruinn,Juncus compressus,2036,1,,ga,IE,
wfo-0000776253,Luachair dhlúth,Juncus conglomeratus,2038,1,,ga,IE,
wfo-0000776350,Geataire,Juncus effusus,2041,1,,ga,IE,
wfo-0000776350,Feath,Juncus effusus,2042,0,,ga,IE,
wfo-0000776350,Brógbraidhe,Juncus effusus,2043,0,,ga,IE,
wfo-0000776350,Fidheog (-eag),Juncus effusus,2044,0,,ga,IE,
wfo-0000776471,Buafluachair dhuilleach,Juncus foliosus,2046,1,,ga,IE,
wfo-0000776498,Luachair mhuirisce,Juncus gerardii,2048,1,,ga,IE,
wfo-0000776498,Luachair sáile,Juncus gerardii,2049,0,,ga,IE,
wfo-0000776625,Luachair chrua,Juncus inflexus,2051,1,,ga,IE,
wfo-0000776856,Meathán mara,Juncus maritimus,2054,1,,ga,IE,
wfo-0000776856,Meithan,Juncus maritimus,2055,0,,ga,IE,
wfo-0000777150,Buafluachair bheag,Juncus ranarius,2056,1,,ga,IE,
wfo-0000777271,Luachair chaoráin,Juncus squarrosus,2058,1,,ga,IE,
wfo-0000777313,Luachair gheal,Juncus subnodulosus,2060,1,,ga,IE,
wfo-0000357274,Buaflíon breatnach,Kickxia elatine,2062,1,,ga,IE,
wfo-0000357274,Seamar criadh (cré),Kickxia elatine,2063,0,,ga,IE,
wfo-0000357274,Lus cré,Kickxia elatine,2064,0,,ga,IE,
wfo-0000356720,Cab an ghasáin,Knautia arvensis,2066,1,,ga,IE,
wfo-0000356720,Bodach gorm,Knautia arvensis,2067,0,,ga,IE,
wfo-0000356720,Cloigne gorma,Knautia arvensis,2068,0,,ga,IE,
wfo-0000356720,Caba deasain,Knautia arvensis,2069,0,,ga,IE,
wfo-0000356720,Bréanla gorm,Knautia arvensis,2070,0,,ga,IE,
wfo-0000877153,Cailcfhéar,Koeleria macrantha,2072,1,,ga,IE,
wfo-0000877153,Gruagfhér círínach,Koeleria macrantha,2073,0,,ga,IE,
wfo-0001069891,Neantóg Mhuire,Lamiastrum galeobdolon subsp. montanum,2076,1,,ga,IE,
wfo-0000222424,Teanga mhín,Lamium album,2080,1,,ga,IE,
wfo-0000222424,Neanntóg bhán,Lamium album,2081,0,,ga,IE,
wfo-0000222440,Caochneantóg chirce,Lamium amplexicaule,2083,1,,ga,IE,
wfo-0000222440,Neanntóg Mhuire,Lamium amplexicaule,2084,0,,ga,IE,
wfo-0000222554,Caochneantóg dhiosctha,Lamium hybridum,2086,1,,ga,IE,
wfo-0000222554,Neantóg chaoch dhíosctha,Lamium hybridum,2087,0,,ga,IE,
wfo-0000222642,Caochneantóg dhearg,Lamium purpureum,2091,1,,ga,IE,
wfo-0000222642,Neanntóg chaoch,Lamium purpureum,2092,0,,ga,IE,
wfo-0000222642,Neanntóg dhearg,Lamium purpureum,2093,0,,ga,IE,
wfo-0000222642,Neanntóg mharbh,Lamium purpureum,2094,0,,ga,IE,
wfo-0000222642,Neantóg chaoch dhearg,Lamium purpureum,2095,0,,ga,IE,
wfo-0000222642,Neanntóg Mhuire,Lamium purpureum,2096,0,,ga,IE,
wfo-0000222642,Neantóg caoch,Lamium purpureum,2097,0,,ga,IE,
wfo-0000086921,Duilleog Bhríde,Lapsana communis,2099,1,,ga,IE,
wfo-0000086921,Duilleóg (Bileóg) Bhrighde,Lapsana communis,2100,0,,ga,IE,
wfo-0000086921,Duilleóg mhaith,Lapsana communis,2101,0,,ga,IE,
wfo-0000086921,Duilleog bhrighid,Lapsana communis,2102,0,,ga,IE,
wfo-0000086921,Duilleóg mhín,Lapsana communis,2103,0,,ga,IE,
wfo-0000445615,Slánú fiacal,Lathraea squamaria,2105,1,,ga,IE,
wfo-0000445615,Lus na bhfiacal,Lathraea squamaria,2106,0,,ga,IE,
wfo-0000214134,Peasairín trá,Lathyrus japonicus subsp. maritimus,2108,1,,ga,IE,
wfo-0000212692,Cairmeal,Lathyrus montanus,2113,0,,ga,IE,
wfo-0000212692,Carrameilghe cnappach,Lathyrus montanus,2114,0,,ga,IE,
wfo-0000212692,Carra mhilis,Lathyrus montanus,2115,0,,ga,IE,
wfo-0000212692,Corra meille,Lathyrus montanus,2116,1,,ga,IE,
wfo-0000212692,Pis shléibhe,Lathyrus montanus,2117,0,,ga,IE,
wfo-0000213816,Peasairín corraigh,Lathyrus palustris,2123,1,,ga,IE,
wfo-0000212701,Peasairín buí,Lathyrus pratensis,2127,1,,ga,IE,
wfo-0000212701,Peasain bhuidhe,Lathyrus pratensis,2128,0,,ga,IE,
wfo-0000212701,Pis bhuidhe,Lathyrus pratensis,2129,0,,ga,IE,
wfo-0000212701,Pis bhuí,Lathyrus pratensis,2130,0,,ga,IE,
wfo-0000212701,Fiatghail leana,Lathyrus pratensis,2131,0,,ga,IE,
wfo-0000212701,Peasair(e) bhuidhe,Lathyrus pratensis,2132,0,,ga,IE,
wfo-0000212701,Piseánach (-aigh) na gcapall,Lathyrus pratensis,2133,0,,ga,IE,
wfo-0000364153,Labhras,Laurus nobilis,2137,1,,ga,IE,
wfo-0000364153,Labhróg,Laurus nobilis,2138,0,,ga,IE,
wfo-0000364153,Labhraidh,Laurus nobilis,2139,0,,ga,IE,
wfo-0000443684,Hocas ard,Lavatera arborea,2142,1,,ga,IE,
wfo-0000443684,Crann liúrach,Lavatera arborea,2143,0,,ga,IE,
wfo-0000224424,Ros lachan dronnach,Lemna gibba,2145,1,,ga,IE,
wfo-0000224440,Ros lachan,Lemna minor,2148,1,,ga,IE,
wfo-0000224440,Grán tonnóg,Lemna minor,2149,0,,ga,IE,
wfo-0000224440,Grán tonóg,Lemna minor,2150,0,,ga,IE,
wfo-0000224440,Lus gan athair gan mháthair,Lemna minor,2151,0,,ga,IE,
wfo-0000224440,Grán lachan,Lemna minor,2152,0,,ga,IE,
wfo-0000224440,Grán tonnóige,Lemna minor,2153,0,,ga,IE,
wfo-0000224474,Ros lachan eidhneach,Lemna trisulca,2156,1,,ga,IE,
wfo-0000224474,Grán tonnóg,Lemna trisulca,2157,0,,ga,IE,
wfo-0000224474,Lus gan athair gan mháthair,Lemna trisulca,2158,0,,ga,IE,
wfo-0000224474,Abhran donog,Lemna trisulca,2159,0,,ga,IE,
wfo-0000018147,Crág phortáin gharbh,Leontodon hispidus,2161,1,,ga,IE,
wfo-0000132336,Crág phortáin bheag,Leontodon taraxacoides,2163,1,,ga,IE,
wfo-0000224637,Lus na clainne,Leonurus cardiaca,2165,1,,ga,IE,
wfo-0000367646,Cladhthach,Lepidium coronopus,2167,1,,ga,IE,
wfo-0000367646,Slánlus na muc,Lepidium coronopus,2168,0,,ga,IE,
wfo-0000367646,Fochla,Lepidium coronopus,2169,0,,ga,IE,
wfo-0000367646,Cladhthach buidhe,Lepidium coronopus,2170,0,,ga,IE,
wfo-0000358278,Piobar an duine bhoicht,Lepidium heterophyllum,2172,1,,ga,IE,
wfo-0000358409,Piobracas,Lepidium latifolium,2175,1,,ga,IE,
wfo-0000358409,Lus an phiobair,Lepidium latifolium,2176,0,,ga,IE,
wfo-0000358409,Piobarcas,Lepidium latifolium,2177,0,,ga,IE,
wfo-0000683092,Plúirín samhraidh,Leucojum aestivum,2180,1,,ga,IE,
wfo-0000878157,Táithean,Leymus arenarius,2182,1,,ga,IE,
wfo-0000878157,Aolfheur mara,Leymus arenarius,2183,0,,ga,IE,
wfo-0000362202,Sunais,Ligusticum scoticum,2186,1,,ga,IE,
wfo-0000362202,Lus an liagaire,Ligusticum scoticum,2187,0,,ga,IE,
wfo-0000362202,Lus an lugaire,Ligusticum scoticum,2188,0,,ga,IE,
wfo-0000362202,Luáiste,Ligusticum scoticum,2189,0,,ga,IE,
wfo-0000815984,Pribhéad,Ligustrum vulgare,2191,1,,ga,IE,
wfo-0000815984,Primhéad,Ligustrum vulgare,2192,0,,ga,IE,
wfo-0000815984,Tor luathfás,Ligustrum vulgare,2193,0,,ga,IE,
wfo-0000815984,Crannla,Ligustrum vulgare,2194,0,,ga,IE,
wfo-0000444478,Lus liath aille,Limonium binervosum,2196,1,,ga,IE,
wfo-0000444756,Lus liath na mara,Limonium humile,2198,1,,ga,IE,
wfo-0000444287,Lus liath ard,Limonium procerum,2199,1,,ga,IE,
wfo-0000444050,Lus liath,Limonium recurvum,2200,1,,ga,IE,
wfo-0000445870,Lus lathaí,Limosella aquatica,2207,1,,ga,IE,
wfo-0000446438,Buaflíon corcra,Linaria vulgaris,2209,1,,ga,IE,
wfo-0000446438,Lorcán-líon buidhe,Linaria vulgaris,2210,0,,ga,IE,
wfo-0000363872,Líon beag,Linum bienne,2212,1,,ga,IE,
wfo-0000363831,Lus na mban sí,Linum catharticum,2216,1,,ga,IE,
wfo-0000363831,Lus na mban sidhe,Linum catharticum,2217,0,,ga,IE,
wfo-0000363831,Míosach,Linum catharticum,2218,0,,ga,IE,
wfo-0000363831,Caolach,Linum catharticum,2219,0,,ga,IE,
wfo-0000363831,Mionnuach,Linum catharticum,2220,0,,ga,IE,
wfo-0000363831,Líon beag,Linum catharticum,2221,0,,ga,IE,
wfo-0000363831,Ceolagh,Linum catharticum,2222,0,,ga,IE,
wfo-0000363831,Líon na m-ban sighe,Linum catharticum,2223,0,,ga,IE,
wfo-0000363831,Líon purgóideach,Linum catharticum,2224,0,,ga,IE,
wfo-0000363831,Míonbhaigh,Linum catharticum,2225,0,,ga,IE,
wfo-0000363831,Míonsach (-aighe),Linum catharticum,2226,0,,ga,IE,
wfo-0000363831,Líon na mban sí,Linum catharticum,2227,0,,ga,IE,
wfo-0000366385,Lín,Linum usitatissimum,2229,1,,ga,IE,
wfo-0000366385,Líon,Linum usitatissimum,2230,0,,ga,IE,
wfo-0000362186,Gormail,Lithospermum arvense,2233,1,,ga,IE,
wfo-0000361802,Gormail,Lithospermum officinale,2235,1,,ga,IE,
wfo-0000444443,Lus an chladaigh,Littorella uniflora,2237,1,,ga,IE,
wfo-0000815533,Plúr an locháin,Lobelia dortmanna,2239,1,,ga,IE,
wfo-0000878441,Seagalach buan,Lolium perenne,2242,1,,ga,IE,
wfo-0000878441,Coirce préacháin,Lolium perenne,2243,0,,ga,IE,
wfo-0000878441,Roille marthanach,Lolium perenne,2244,0,,ga,IE,
wfo-0000878441,Seagalach ilbhliantúil,Lolium perenne,2245,0,,ga,IE,
wfo-0000878441,Roille caol,Lolium perenne,2246,0,,ga,IE,
wfo-0000878503,Roille,Lolium temulentum,2248,1,,ga,IE,
wfo-0000878503,Breallán,Lolium temulentum,2249,0,,ga,IE,
wfo-0000878503,Baoidhealán,Lolium temulentum,2250,0,,ga,IE,
wfo-0000878503,Dithean,Lolium temulentum,2251,0,,ga,IE,
wfo-0000878503,Raidhleadh,Lolium temulentum,2252,0,,ga,IE,
wfo-0000878503,Roille breoillean,Lolium temulentum,2253,0,,ga,IE,
wfo-0000878503,Ruinhelais,Lolium temulentum,2254,0,,ga,IE,
wfo-0000878503,Bod a rinker,Lolium temulentum,2255,0,,ga,IE,
wfo-0000878503,Roille branar,Lolium temulentum,2256,0,,ga,IE,
wfo-0000367818,Féithleann,Lonicera periclymenum,2261,0,,ga,IE,
wfo-0000367818,Milleanna gabhar,Lonicera periclymenum,2262,0,,ga,IE,
wfo-0000367818,Táithfhéithleann,Lonicera periclymenum,2263,0,,ga,IE,
wfo-0000367818,Bainne gabhan,Lonicera periclymenum,2264,0,,ga,IE,
wfo-0000367818,Táith-fheileann,Lonicera periclymenum,2265,0,,ga,IE,
wfo-0000367818,Féithleóg,Lonicera periclymenum,2266,0,,ga,IE,
wfo-0000367818,Lus na meala,Lonicera periclymenum,2267,0,,ga,IE,
wfo-0000367818,Iadh-shlat,Lonicera periclymenum,2268,0,,ga,IE,
wfo-0000367818,Cas fa chrann,Lonicera periclymenum,2269,0,,ga,IE,
wfo-0000367818,Duilliurféithlean,Lonicera periclymenum,2270,0,,ga,IE,
wfo-0000367818,Duilleabhar féithle(ann,Lonicera periclymenum,2271,0,,ga,IE,
wfo-0000367818,Duilleabhar féarána,Lonicera periclymenum,2272,0,,ga,IE,
wfo-0000367818,Feath (Féith),Lonicera periclymenum,2273,0,,ga,IE,
wfo-0000367818,Féithle,Lonicera periclymenum,2274,0,,ga,IE,
wfo-0000367818,Seamar,Lonicera periclymenum,2275,0,,ga,IE,
wfo-0000367818,Tromán na habhna,Lonicera periclymenum,2276,0,,ga,IE,
wfo-0000367818,Uilleann (-linne),Lonicera periclymenum,2277,0,,ga,IE,
wfo-0000367818,Táthfhéithleann,Lonicera periclymenum,2278,0,,ga,IE,
wfo-0000367818,Luibh féarána,Lonicera periclymenum,2279,0,,ga,IE,
wfo-0000367818,Feithleóg faoi crann,Lonicera periclymenum,2280,0,,ga,IE,
wfo-0000212180,Crobh éin,Lotus corniculatus,2287,1,,ga,IE,
wfo-0000212180,Sicín,Lotus corniculatus,2288,0,,ga,IE,
wfo-0000212180,Pabhsaer na cuaiche,Lotus corniculatus,2289,0,,ga,IE,
wfo-0000212180,Bárr an mhisléin,Lotus corniculatus,2290,0,,ga,IE,
wfo-0000212180,Ungeun coitchion,Lotus corniculatus,2291,0,,ga,IE,
wfo-0000212230,Crobh éin corraigh,Lotus pedunculatus,2293,1,,ga,IE,
wfo-0000212230,Barr an mhisléin,Lotus pedunculatus,2294,0,,ga,IE,
wfo-0000212251,Crobh éin mosach,Lotus subbiflorus,2296,1,,ga,IE,
wfo-0000777662,Giúnach léana,Luzula campestris,2299,1,,ga,IE,
wfo-0000777930,Giúnach caoráin,Luzula multiflora,2301,1,,ga,IE,
wfo-0000778058,Giúnach coille,Luzula pilosa,2304,1,,ga,IE,
wfo-0000778183,Giúnach mór,Luzula sylvatica,2308,1,,ga,IE,
wfo-0000778183,Giuineach (-nigh),Luzula sylvatica,2309,0,,ga,IE,
wfo-0000360010,Lus síoda,Lychnis flos-cuculi,2311,1,,ga,IE,
wfo-0000360010,Plúr na cuaiche,Lychnis flos-cuculi,2312,0,,ga,IE,
wfo-0000231391,Feorán corraigh,Lycopus europaeus,2315,1,,ga,IE,
wfo-0000442790,Lus Cholm Cille,Lysimachia nemorum,2318,1,,ga,IE,
wfo-0000442790,Seamair Mhuire,Lysimachia nemorum,2319,0,,ga,IE,
wfo-0000442790,Lus Coluimcille,Lysimachia nemorum,2320,0,,ga,IE,
wfo-0000442790,Lusaire na hurchóide,Lysimachia nemorum,2321,0,,ga,IE,
wfo-0000442790,Lus na Maighdeana Muire,Lysimachia nemorum,2322,0,,ga,IE,
wfo-0000442790,Lusradh na h-urchóide,Lysimachia nemorum,2323,0,,ga,IE,
wfo-0000442790,Lusnadh na hurchóide,Lysimachia nemorum,2324,0,,ga,IE,
wfo-0000442792,Lus an dá phingin,Lysimachia nummularia,2328,1,,ga,IE,
